UIUX,CLUB,BL,TARGET PRODUCT,TEST TYPE,COMPONENT,VARIABLE,JIRA URL,TARGET URL,TITLE,WINNER,STATUS,START DATE,TODAY'S DATE,PROJECTED END DATE,PROJECTED # OF DAYS,PROJECTED SAMPLE SIZE PER OFFER,PROJECTED LIFT,CURRENT FLIGHT (DAYS),ACTUAL END DATE,RETEST,TOTAL FLIGHT (DAYS),PRODUCTION LIVE DATE,AVG LIFT (%),PRIMARY GOAL,DESCRIPTION,LEARNINGS,BL REQUEST (Y/A:B:C)
JR,OAC,mxx,My Account,Conversion,Redesign,styling,https://aaanortheast.atlassian.net/secure/RapidBoard.jspa?rapidView=33&projectKey=MUL&modal=detail&selectedIssue=MUL-1027&assignee=jre,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac_mxx_myaccountredesignrearrange0119av,oac_mxx_myaccount_redesign_rearrange_0119_dsk,NONE,COMPLETED,"Wed, 01/16/19","Tue, 09/10",,,,,,"Tue, 01/22",TRUE,6,,,Increase Traffic to Membership Products ,moved Membership blocks up,The standard blue color was overpowered by the colorful 2ndary products underneath.,
JR,NE,fxx,Home Loans,Conversion,Hero,copy - cta,https://aaanortheast.atlassian.net/browse/MUL-1052,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_fxx_hmeloan_herolinkcopy0119av,ne_fxx_hmeloan_hero_linkcopy_0119_av,NONE,COMPLETED,"Wed, 01/16/19","Tue, 09/10",,,,,,"Tue, 01/22",TRUE,6,,,Home Loan Starts,Added Get Rates button CTA to educate people so they will continue,The Get Rates button was clicked a bunch BUT they didn't convert from that page to the Hme Ln Start,
PM,NE,mxx,Upgrade,Conversion,Hero,image,,ne_mxx_upgrade_homepage_hero_0119_av,ne_mxx_upgrade_homepage_hero_0119_av,A,COMPLETED,"Thu, 01/17/19","Tue, 09/10",,,,,,"Tue, 01/29",FALSE,12,,,Increase conversions of Upgrades,Added new hero image to match message.,,
MG,NE,txx,Cruises,Engagement,Hero,copy - title,https://aaanortheast.atlassian.net/browse/TRAVEL-674,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_txx_cruises_herocopy0119av,ne_txx_cruises_hero_copy_0119_av,NONE,COMPLETED,"Thu, 01/17/19","Tue, 09/10",,,,,,"Thu, 02/7",FALSE,21,,-2.32%,"Increase engagement with 'Find' CTA in Cruises, and increase conversion for Cruise bookings.",Enjoy a Cruise Getaway for a unique vacation! v. Chart your own course to exclusive cruise deals!,"Based on the results of this test, it appears that the copy did not impact engagement with the widget.

Users who land on this page already have an intent to search for cruise options.
",
MG,NE,txx,Car Rentals,Engagement,Widget,copy - title,https://aaanortheast.atlassian.net/browse/TRAVEL-675,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_txx_nehome_widgetcopycarrentals0119dsktp,ne_txx_nehome_widget_copy_carrentals_0119_dsktp,A,COMPLETED,"Thu, 01/17/19","Tue, 09/10",,,,,,"Thu, 01/31",FALSE,14,,-8.42%,Increase engagement with Car Rentals tab/CTA on the widget. Business Line request.,Cars v. Car Rentals,"Users interacted less with the tab labeled ‘Car Rentals’. Though the language provides more insight on the action within the widget tab, users preferred simple copy for association. 
",Y
RB,NE,ixx,Insurance Products,Engagement,Hero,image,https://aaanortheast.atlassian.net/browse/AT-397,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_ixx_ixxhome_heroimage0119av,ne_ixx_ixxhome_hero_image_0119_cmpid,NONE,COMPLETED,"Fri, 01/18/19","Tue, 09/10",,,,,,"Thu, 02/7",FALSE,20,,,Increase engagement/clicks using the Insurance widget coming from the AAA.com/Boston digital campign.,Changed hero image and header to match TD Garden campaign. This A/B Test will target visitors who come to the site with this CMPID: cmpid=millenium_dr_oth_ixx-0119-tdgrdn-boston,"Surprisingly, the campaign hero experience had little to no impact on traffic engaging with the Insurance Widget.",
JR,OAC,txx,TxxHome,Conversion,CTA Banner,copy - cta,https://aaanortheast.atlassian.net/secure/RapidBoard.jspa?rapidView=33&projectKey=MUL&modal=detail&selectedIssue=MUL-1051&assignee=jre,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac_txx_txxhome_ctabanredesign0119av,oac_txx_txxhome_ctaban_redesign_0119_av,A,COMPLETED,"Fri, 01/18/19","Tue, 09/10",,,,,,"Mon, 02/4",FALSE,17,2/4/2019,,,,,
JR,OAC,ccx,CCP Service Page,Engagement,Widget,styling,https://aaanortheast.atlassian.net/secure/RapidBoard.jspa?rapidView=33&projectKey=MUL&modal=detail&selectedIssue=MUL-1058&assignee=jre,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac_ccx_ccxservicewidgetrearrange0119av,oac_ccx_ccxservice_widget_rearrange_0119_av,NONE,COMPLETED,"Mon, 01/21/19","Tue, 09/10",,,508,50%,,"Mon, 02/11",FALSE,21,,,,,,
JR,OAC,ixx,Specialty Ins,Conversion,Nav,copy - title,https://aaanortheast.atlassian.net/secure/RapidBoard.jspa?rapidView=33&projectKey=MUL&modal=detail&selectedIssue=MUL-1062&assignee=jre,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/oac_ixx_nav_nav_linkcopy0119av,oac_ixx_nav_nav_linkcopy_0119_av,NONE,COMPLETED,"Mon, 01/21/19","Tue, 09/10",,,,,,2/12,FALSE,22,,,,,,
JR,OAC,mxx,MyAccount,Conversion,Nav,styling,https://aaanortheast.atlassian.net/secure/RapidBoard.jspa?rapidView=33&projectKey=MUL&modal=detail&selectedIssue=MUL-1060&assignee=jre,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/oac_mxx_nav_nav_redesign0119av,oac_mxx_nav_nav_redesign_0119_av,NONE,COMPLETED,"Mon, 01/21/19","Tue, 09/10",,,,,,"Thu, 01/31",TRUE,10,,,More Logins,"Made the My Accounty link more ""buttony""",Need to retest with Join clicks as an additional goal,
RB,NE,ixx,Auto Insurance,Engagement,Hero,image,https://aaanortheast.atlassian.net/browse/AT-401,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ixx_ixxauto_heroimage0119av,ixx_ixxauto_hero_image_0119_av,NONE,COMPLETED,"Tue, 01/22/19","Tue, 09/10",,,,,,"Wed, 02/27",FALSE,36,,,Increase engagement/clicks to MA Auto and EZLynx applications.,Swapped hero image and re-positioned widget.,,
JR,OAC,txx,Travel Widget,Conversion,Widget,image,https://aaanortheast.atlassian.net/secure/RapidBoard.jspa?rapidView=33&projectKey=MUL&modal=detail&selectedIssue=MUL-1059&assignee=jre,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac_txx_oachome_widgetimage0119av,oac_txx_oachome_widget_image_0119_av,,PAUSED,"Tue, 01/22/19","Tue, 09/10",,,,,,,FALSE,,,,,,,
JR,OAC,mxx,Renew,Conversion,Redirect,other,,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html?disableExpiredRedirect=true#reports/A-B/oac_mxx_renewnowredirectredesign0119av,oac_mxx_renewnow_redirect_redesign_0119_av,NONE,COMPLETED,"Wed, 01/23/19","Tue, 09/10",,,,,,"Mon, 02/11",FALSE,19,,,Increase Renew/Reinstates,Redirect from SEM landing page copied from old OAC site to Join Pricing page.,"Worked well on Mobile, not so good on desktop",
JR,OAC,ixx,Small Business,Conversion,Nav,copy - title,https://aaanortheast.atlassian.net/secure/RapidBoard.jspa?rapidView=33&projectKey=MUL&modal=detail&selectedIssue=MUL-1072&assignee=jre,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/oac_ixx_navigationnavlinkcopy0119av,oac_ixx_navigation_nav_linkcopy_0119_av,NONE,COMPLETED,"Wed, 01/23/19","Tue, 09/10",,,,,,"Tue, 02/12",FALSE,20,,,,,,
PM,NE,mxx,Join,Conversion,Hero (400),image,,ne_nemxx_homepage_hero_image_0119_vs2_av,ne_nemxx_homepage_hero_image_0119_vs2_av,B,COMPLETED,"Wed, 01/23/19","Tue, 09/10",,,,,,"Thu, 03/7",FALSE,43,,,Increase conversion of Membership Joins.,Added an appropriate image for the current season.,,
PM,NE,mxx,Join Funnel,Conversion,Widget,styling,,ne_mxx_joinfunnel_noborder_0119_dsktp,ne_mxx_joinfunnel_noborder_0119_dsktp,B,COMPLETED,"Wed, 01/23/19","Tue, 09/10",,,,,,"Fri, 02/8",FALSE,16,,3.53% and 6.24%,Increase member join conversions.,Removed blue border on membership level boxes.,Click Conf: 85.66% | Joined Conf: 90.27%,
PM,NE,mxx,Upgrade,Conversion,Offer Row,copy - cta,,ne_nemxx_upgrade_offer_row_copy_0119_av,ne_nemxx_upgrade_offer_row_copy_0119_av,A,COMPLETED,"Wed, 01/23/19","Tue, 09/10",,,,,,"Tue, 02/5",FALSE,13,,-11.18%,Increase Upgrade conversions.,Changed copy in upgrade offer row tile.,PG: -11.18% Conf: 77.57% | SG: 59.35% Conf: 59.07%,
RB,NE,ixx,MA Auto Insurance,Conversion,Form,styling,https://aaanortheast.atlassian.net/browse/AT-399,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ixx_ixxauto_progressbarredesign0119av,ne_ixx_ixxauto_progressbar_redesign_0119_dsktp,NONE,COMPLETED,"Thu, 01/24/19","Tue, 09/10",,,,,,"Thu, 02/21",FALSE,28,,,Increase conversions for MA Auto Insurance application.,Restyled Progress Bar for Desktop.,Different color schemes in the progress bar lead to inconclsuive results for completions.,
JR,OAC,mxx,My Account,Conversion,Widget,styling,https://aaanortheast.atlassian.net/browse/MUL-1076,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/oac_mxx_myaccountredesignrearrange0119dskrnd2,oac_mxx_myaccount_redesign_rearrange_0119_dsk_rnd2,B,COMPLETED,"Thu, 01/24/19","Tue, 09/10",,,,,,"Mon, 02/4",FALSE,11,2/14/2019,,membership Product COmpletions,"Used ""card"" style display for membership products using color in this variation",Top row + Colored boxes wins.,
PM,NE,mxx,My Account,Engagement,Link,styling,,ne_mxx_myaccount_btn_vs_link_0119_av,ne_mxx_myaccount_btn_vs_link_0119_av,,PAUSED,"Thu, 01/24/19","Tue, 09/10",,,,,,,FALSE,,,,Increase user engagement and drive down calls to the support center. ,Testing My Acct btn vs My Acct link on Desktop.,,
JR,NE,fxx,Mortgage Nav,Conversion,Nav,copy - cta,https://aaanortheast.atlassian.net/browse/MUL-1078,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_fxx_mortgage_navnavlinkcopy0119av,ne_fxx_mortgage_navnavlinkcopy0119av,NONE,COMPLETED,"Thu, 01/24/19","Tue, 09/10",,,,,,"Mon, 02/11",FALSE,18,,,,,,
MG,NE,txx,Disney MVP,Conversion,Hero,copy - paragraph,https://aaanortheast.atlassian.net/browse/TRAVEL-625,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_txx_disney_herocopyspring0119av,ne_txx_disney_hero_copy_spring_0119_av,A,COMPLETED,"Thu, 01/24/19","Tue, 09/10",,,,,,"Wed, 01/30",FALSE,6,,-35.09%,Increase conversion for MVP Disney lead forms.,LIMITED TIME OFFER: Up to a $100 Disney Gift Card** when you book with AAA! v. 30% savings on hotels,"Based on the results of this test, it appears that the limited time offer copy attracted a smaller audience, and though these interested users converted at a higher rate, the copy ultimately drove less traffic into the Disney MVP funnel, similar to the previous iteration.
",
PM,NE,mxx,Renew/Upgrade,Conversion,Redesign,styling,,ne_mxx_upgrade_homepage_hero_0119_av,ne_mxx_upgrade_homepage_hero_0119_av,A,COMPLETED,"Tue, 01/29/19","Tue, 09/10",,,,,,"Tue, 01/29",FALSE,0,,,,,,
PM,NE,mxx,Renew/Upgrade,Conversion,Redesign,styling,,ne_mxx_renew_upgradeupsell_0119_av_dsktp_v2,ne_mxx_renew_upgradeupsell_0119_av_dsktp_v2,B,COMPLETED,"Tue, 01/29/19","Tue, 09/10",,,,,,"Tue, 02/5",FALSE,7,,,Get More Plus & Premier Upgrades During Renewal,Desktop version show coverage selection as an upgrade option,,
PM,NE,mxx,Renew/Upgrade,Conversion,Redesign,styling,,ne_mxx_renew_upgradeupsell_0119_av_mbl_v2,ne_mxx_renew_upgradeupsell_0119_av_mbl_v2,B,COMPLETED,"Tue, 01/29/19","Tue, 09/10",,,,,,"Thu, 03/7",FALSE,37,,,Get More Plus & Premier Upgrades During Renewal,Mobile version show coverage selection as an upgrade option,,
PM,NE,mxx,Add Member,Conversion,Redesign,image,,ne_mxx_addmember_login_img_0119_av,ne_mxx_addmember_login_img_0119_av,B,COMPLETED,"Wed, 01/30/19","Tue, 09/10",,,,,,"Mon, 02/11",FALSE,12,,3.25%,Increase conversions of additional members.,Changed image on add member login.,,
JR,OAC,mxx,MyAccount,Conversion,Nav,styling,https://aaanortheast.atlassian.net/secure/RapidBoard.jspa?rapidView=33&projectKey=MUL&modal=detail&selectedIssue=MUL-1060&assignee=jre,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac_mxx_nav_nav_redesign0119av2,oac_mxx_nav_nav_redesign_0119_av_2,B,COMPLETED,"Wed, 01/30/19","Tue, 09/10",,,,,,,FALSE,,,,More Logins,"Made the My Accounty link more ""buttony""",Need to retest with Join clicks as an additional goal,
JR,NE,fxx,Student Loans,Conversion,Hero,copy - cta,https://aaanortheast.atlassian.net/browse/MUL-1077,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne_fxx_student_loansctarearrange0119av,ne_fxx_student loans_cta_rearrange_0119_av,B,COMPLETED,"Thu, 01/31/19","Tue, 09/10",,,,,,"Tue, 02/5",FALSE,5,2/5/2019,,Increase VP for Loan Pages,Added CTA under the main description,Add a CTA to get the user's attention (low hanging fruit),
JR,NE,fxx,Auto Loans,Conversion,Hero,styling,https://aaanortheast.atlassian.net/secure/RapidBoard.jspa?rapidView=33&projectKey=MUL&modal=detail&selectedIssue=MUL-897,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/fxx_auto_hero_iconrowredesignav0718,fxx_auto_hero_iconrow_redesign_av_0718,A,COMPLETED,"Thu, 01/31/19","Tue, 09/10",,,,,,"Fri, 02/8",TRUE,8,,,,,hurt in Desktop getting into funnel high confidence high - lift,
JR,NE,fxx,Auto Loans,Conversion,Form,other,https://aaanortheast.atlassian.net/secure/RapidBoard.jspa?rapidView=33&projectKey=MUL&modal=detail&selectedIssue=MUL-1079,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_fxx_auto_loansscheduleformfunnel0119av,ne_fxx_auto loans_schedule_form_funnel_0119_av,B,COMPLETED,"Fri, 02/1/19","Tue, 09/10","Thu, 02/14",17,160 visitors each,10%,,"Tue, 02/12",FALSE,11,,,,,,
RB,NE,ixx,Insurance Products,Engagement,Hero,image,https://aaanortheast.atlassian.net/browse/AT-408,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_ixx_ixxhome_heroimagenametrust0219cmpid,ne_ixx_ixxhome_hero_image_name_trust_0219_cmpid,NONE,COMPLETED,"Fri, 02/1/19","Tue, 09/10",,,,,,"Wed, 02/27",FALSE,26,,,Increase engagement/clicks using the Insurance widget.,Changed hero image and header to match Name You Trust campaign.,,
RB,NE,ixx,Insurance Products,Engagement,Hero,image,https://aaanortheast.atlassian.net/browse/AT-410,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_ixx_ixxhome_heroimagelovecarousel0219cmpid,ne_ixx_ixxhome_hero_image_love_carousel_0219_cmpid,NONE,COMPLETED,"Fri, 02/1/19","Tue, 09/10",,,,,,"Wed, 02/27",FALSE,26,,,Increase engagement/clicks using the Insurance widget.,Changed hero image and header to match Love Your Insurance carousel campaign.,,
RB,NE,ixx,Insurance Products,Engagement,Hero,image,https://aaanortheast.atlassian.net/browse/AT-411,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_ixx_ixxhome_heroimagenametrust0219cmpidcopy,ne_ixx_ixxhome_hero_image_love_0219_cmpid,A,COMPLETED,"Fri, 02/1/19","Tue, 09/10",,,,,,"Wed, 02/27",FALSE,26,,,Increase engagement/clicks using the Insurance widget.,Changed hero image and header to match Love Your Insurance campaign.,,
MG,NE,txx,MVP,Engagement,Card Carousel,styling,https://aaanortheast.atlassian.net/browse/TRAVEL-625,https://aaanortheast.experiencecloud.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ne_txx_txxhome_ftrdvctnsmvp0219dsktp,ne_txx_txxhome_ftrdvctns_mvp_0219_dsktp,NONE,COMPLETED,"Fri, 02/1/19","Tue, 09/10",,,,,,"Mon, 02/18/19",FALSE,17,,-5.95%,"Increase engagement with featured vacations section, without negatively impacting MVP leads. ",CC with bottom copy v. CC with dark overlay,"Throughout the flight of this test, two vacations had expired and needed to be updated. 

Though that has impacted the data of this test, Experience B overall had less engagement for a longer duration. 
",
JR,OAC,ixx,Insurance Home,Conversion,Hero,styling,https://aaanortheast.atlassian.net/secure/RapidBoard.jspa?rapidView=33&projectKey=MUL&modal=detail&selectedIssue=MUL-1038,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac_ixx_ins_homewidgetredesign0119av,oac_ixx_ins home_widget_redesign_0119_av,B,COMPLETED,"Mon, 02/4/19","Tue, 09/10",,,,,,"Tue, 03/19",FALSE,43,,,increase traffic to main funnels,Create offer row and move secondary prods into that,Zero effect on Auto and Home Quote products continue to stage 2,
JR,OAC,mxx,Join,Conversion,MXX Pricing,copy - paragraph,https://aaanortheast.atlassian.net/secure/RapidBoard.jspa?rapidView=33&projectKey=MUL&modal=detail&selectedIssue=MUL-1095,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac_mxx_join_widgetpcopy0219av,oac_mxx_join_widget_pcopy_0219_av,NONE,COMPLETED,"Mon, 02/4/19","Tue, 09/10",,,,,,"Mon, 02/11",FALSE,7,,,Enter the Join funnel,Added towing ranges to Membership Join levels,Pushing the Join buttons down doesn't help :/,
JR,OAC,mxx,Join,Conversion,Funnel,copy - title,https://aaanortheast.atlassian.net/secure/RapidBoard.jspa?rapidView=33&projectKey=MUL&modal=detail&selectedIssue=MUL-1096,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac_mxx_join_funnelwidgetpcopy0219av,oac_mxx_join_funnel_widget_pcopy_0219_av,B,COMPLETED,"Mon, 02/4/19","Tue, 09/10",,,,,,"Wed, 02/27",FALSE,23,,,Join Conversions,Removed Prices in first step of join funnel,Users don't need the pricing on this page. We will test removing the levels entirly next.,
